u,g,r,i,z,class
19.10655,17.91842,17.36686,17.03882,16.83142,GALAXY
18.982329999999997,17.286260000000002,16.248820000000002,15.756639999999999,15.376029999999998,GALAXY
19.30661,17.218339999999998,16.3034,15.859229999999998,15.533760000000001,GALAXY
19.039260000000002,17.22982,16.40156,15.98056,15.646729999999998,GALAXY
18.60341,17.29185,16.58065,16.19996,15.911529999999999,GALAXY
17.91314,17.85864,17.9093,17.62924,17.024279999999997,QSO
18.73832,17.36105,16.738139999999998,16.38349,16.13991,GALAXY
17.09379,15.299320000000002,14.49281,14.11229,13.85382,GALAXY
18.3273,16.2848,15.266070000000001,14.810210000000001,14.46677,GALAXY
19.33945,18.48886,18.21817,17.88968,17.85997,GALAXY
19.005860000000002,17.38009,16.5591,16.14489,15.83409,GALAXY
18.3678,16.81409,16.0357,15.62395,15.30224,GALAXY
18.62668,17.49305,17.158839999999998,16.9557,16.77293,GALAXY
16.77115,15.26271,14.51805,14.13781,13.84095,GALAXY
18.20209,17.28415,16.97494,16.64084,16.5751,GALAXY
19.57476,18.32151,17.72974,17.27155,17.01748,GALAXY
18.357979999999998,17.177429999999998,16.61672,16.17569,15.95924,GALAXY
19.28349,17.50882,16.74912,16.39487,16.129260000000002,GALAXY
19.57176,17.7976,16.864420000000003,16.430429999999998,16.094079999999998,GALAXY
19.4393,17.813860000000002,17.01997,16.57388,16.23794,GALAXY
19.47876,19.31936,19.200689999999998,19.10957,18.93856,QSO
18.372889999999998,16.94085,16.22889,15.787370000000001,15.595820000000002,GALAXY
19.44975,19.133860000000002,19.0564,18.96998,18.95119,QSO
19.1639,17.94951,17.3609,16.99553,16.804679999999998,GALAXY
18.11319,16.886470000000003,16.32874,16.03914,15.7736,GALAXY
19.36851,19.20865,19.17926,18.933889999999998,18.94652,QSO
18.55596,17.20467,16.4694,16.07485,15.790420000000001,GALAXY
18.19525,17.41873,17.186410000000002,16.92269,16.8989,GALAXY
19.2314,17.58442,16.76868,16.33294,16.03331,GALAXY
18.84925,17.27467,16.421860000000002,15.936539999999999,15.60087,GALAXY
19.13723,17.91916,17.31154,16.99965,16.74297,GALAXY
18.3084,16.79692,16.05612,15.63331,15.34045,GALAXY
18.98718,16.97043,16.00692,15.540429999999999,15.181479999999999,GALAXY
15.715539999999999,13.66061,12.76648,12.327160000000001,12.0043,GALAXY
17.99825,16.174039999999998,15.302,14.88062,14.55764,GALAXY
19.23399,17.673820000000003,16.87756,16.45819,16.18881,GALAXY
19.48253,17.632720000000003,16.79267,16.38154,16.10901,GALAXY
19.42897,18.22133,17.437,17.012539999999998,16.7693,GALAXY
18.9238,17.62949,16.87207,16.4101,16.10135,GALAXY
19.17148,17.9358,17.27711,16.9341,16.71003,GALAXY
17.865560000000002,16.65502,16.21876,16.084529999999997,16.02155,GALAXY
19.46481,18.95034,18.94536,18.79501,18.81899,QSO
19.1304,17.23657,16.33834,15.868720000000001,15.46856,GALAXY
19.53581,17.56093,16.553420000000003,16.115879999999997,15.75879,GALAXY
18.337529999999997,16.959210000000002,16.26172,15.832870000000002,15.560570000000002,GALAXY
19.40004,18.54866,17.571279999999998,17.05704,16.75007,QSO
19.167679999999997,17.71578,17.00486,16.611729999999998,16.33081,GALAXY
19.32106,17.872629999999997,17.24479,16.936220000000002,16.67225,GALAXY
19.50766,18.02055,17.32124,16.916729999999998,16.666320000000002,GALAXY
19.365489999999998,18.1652,17.668020000000002,17.364420000000003,17.12041,GALAXY
18.6163,18.42464,18.28322,18.15117,18.00206,QSO
17.48933,15.826770000000002,15.03917,14.62191,14.28515,GALAXY
19.13354,18.09994,17.76535,17.47596,17.414839999999998,GALAXY
19.58719,19.42675,19.145,19.048,19.03343,QSO
17.23578,15.36806,14.55771,14.15538,13.845310000000001,GALAXY
19.34316,17.86625,17.272389999999998,16.92649,16.69659,GALAXY
19.39935,19.22222,19.16281,18.9651,18.96423,QSO
19.353360000000002,18.11359,17.47242,17.08679,16.843329999999998,GALAXY
19.447960000000002,17.89886,17.13511,16.74296,16.42726,GALAXY
18.67249,17.4884,16.96207,16.59597,16.4174,GALAXY
18.61466,18.29547,18.31251,18.326439999999998,18.2522,QSO
19.29565,17.46912,16.54309,16.11071,15.766029999999999,GALAXY
19.22339,17.54106,16.73568,16.29318,15.9539,GALAXY
19.09796,17.53937,16.88824,16.53514,16.3495,GALAXY
18.525,17.691779999999998,17.460739999999998,17.33624,17.23925,GALAXY
19.147779999999997,17.794520000000002,17.12163,16.74204,16.50678,GALAXY
17.50969,15.543510000000001,14.65735,14.225929999999998,13.8835,GALAXY
18.39399,17.20668,16.4827,16.1472,15.92465,GALAXY
19.5403,17.54965,16.584139999999998,16.16101,15.81551,GALAXY
18.91635,16.93794,15.981639999999999,15.5182,15.185529999999998,GALAXY
19.38712,18.13555,17.490460000000002,17.149829999999998,16.89849,GALAXY
19.174310000000002,19.14624,19.13488,18.80917,18.828529999999997,QSO
19.2969,18.35674,17.93729,17.62676,17.44351,GALAXY
19.05045,17.96301,17.42634,17.05905,16.92611,GALAXY
19.52743,18.17009,17.826079999999997,17.64263,17.527060000000002,GALAXY
19.0665,18.047829999999998,17.68929,17.54338,17.501079999999998,GALAXY
18.74404,16.98487,16.17386,15.79246,15.493020000000001,GALAXY
18.82283,17.66912,17.27388,17.12956,17.00365,GALAXY
19.08616,17.390060000000002,16.65071,16.2976,16.01134,GALAXY
17.71898,16.22117,15.45002,15.03384,14.778329999999999,GALAXY
19.09459,17.54723,16.7656,16.377660000000002,16.12247,GALAXY
18.39622,16.96525,16.29663,15.93759,15.687920000000002,GALAXY
19.44715,18.38587,17.90999,17.66204,17.57186,GALAXY
19.236179999999997,17.1177,16.1505,15.69406,15.3506,GALAXY
19.02134,18.60965,18.56045,18.530479999999997,18.38008,QSO
18.94622,17.5804,16.97869,16.6293,16.406660000000002,GALAXY
19.308629999999997,17.95617,17.215220000000002,16.82731,16.54927,GALAXY
18.90193,17.67079,17.13518,16.86417,16.65944,GALAXY
18.8233,17.75566,17.335729999999998,17.01026,16.86525,GALAXY
19.35613,17.91733,17.12201,16.72146,16.44388,GALAXY
18.7258,17.485329999999998,16.76963,16.45701,16.24875,GALAXY
18.94041,17.32997,16.55586,16.11346,15.75637,GALAXY
19.25074,18.17685,17.87715,17.657220000000002,17.64917,GALAXY
19.46921,19.1012,19.048470000000002,18.871660000000002,18.96421,QSO
19.37647,18.94879,18.827070000000003,18.81523,18.78707,QSO
19.04986,17.80829,17.20901,16.858829999999998,16.65795,GALAXY
18.87325,16.8931,15.899920000000002,15.392560000000001,14.98342,GALAXY
18.59199,16.71011,15.864679999999998,15.45674,15.14175,GALAXY
18.29004,17.72482,17.2014,16.64738,16.566860000000002,QSO
18.64217,16.91933,16.10227,15.651489999999999,15.36135,GALAXY
19.22287,17.41574,16.49343,16.05804,15.72378,GALAXY
19.06521,18.16415,17.8999,17.79772,17.781670000000002,GALAXY
19.19629,17.793960000000002,17.110979999999998,16.6629,16.38628,GALAXY
18.8186,17.00765,16.20066,15.81737,15.55834,GALAXY
19.317320000000002,17.82816,17.01772,16.52835,16.16156,GALAXY
18.85205,18.75713,18.757089999999998,18.51653,18.52109,QSO
18.409029999999998,16.34439,15.276679999999999,14.77811,14.34159,GALAXY
19.5297,18.08403,17.18015,16.71634,16.4704,GALAXY
19.37981,18.16238,17.49308,17.10068,16.871660000000002,GALAXY
18.28949,16.64422,15.857129999999998,15.495829999999998,15.19825,GALAXY
19.2625,17.74681,17.03731,16.63403,16.40229,GALAXY
18.54948,17.541710000000002,17.06785,16.78739,16.63588,GALAXY
19.02099,17.84809,17.3887,17.13932,16.92444,GALAXY
19.17505,17.93088,17.49455,17.19213,17.15474,GALAXY
18.69804,16.989929999999998,16.12185,15.65576,15.31753,GALAXY
19.31839,17.90577,17.3938,17.08884,16.745260000000002,GALAXY
17.62426,16.54566,16.21939,16.06244,16.086679999999998,GALAXY
18.91226,17.164579999999997,16.10187,15.62466,15.33136,GALAXY
17.89815,16.97524,16.6962,16.50403,16.36794,GALAXY
19.43209,17.59101,16.66324,16.21695,15.8754,GALAXY
18.83749,17.04477,16.11775,15.62846,15.239479999999999,GALAXY
17.178639999999998,15.382979999999998,14.52241,14.10885,13.78904,GALAXY
18.7397,16.673460000000002,15.6878,15.20752,14.839889999999999,GALAXY
18.934929999999998,17.67223,17.06314,16.690170000000002,16.4164,GALAXY
19.30026,17.53143,16.6823,16.29259,15.98771,GALAXY
17.95327,16.14604,15.349379999999998,14.961620000000002,14.630120000000002,GALAXY
19.00089,17.79999,17.3103,17.0474,16.867060000000002,GALAXY
19.547439999999998,17.464010000000002,16.46144,15.960820000000002,15.59205,GALAXY
19.587320000000002,17.90633,17.03126,16.59866,16.32403,GALAXY
19.29836,19.248260000000002,19.11949,18.9993,19.1173,QSO
18.85688,17.866229999999998,17.42938,17.14314,16.93608,GALAXY
19.52186,18.26295,17.63048,17.27339,17.030260000000002,GALAXY
19.24835,17.1647,16.15334,15.703120000000002,15.345620000000002,GALAXY
18.70384,18.26012,18.27944,18.32319,18.2955,QSO
19.32953,19.37368,19.388070000000003,19.16135,19.1896,QSO
19.59785,18.25919,17.488770000000002,17.075029999999998,16.78882,GALAXY
18.94519,17.74376,17.24084,16.93398,16.71905,GALAXY
18.31944,16.47653,15.58359,15.1077,14.718679999999999,GALAXY
18.93414,17.3744,16.56597,16.186120000000003,15.86795,GALAXY
19.35945,17.94785,17.198439999999998,16.75564,16.462889999999998,GALAXY
19.14951,17.14025,16.20797,15.768839999999999,15.4127,GALAXY
19.07142,18.04682,17.62572,17.32046,17.1982,GALAXY
18.12347,16.80671,16.247339999999998,15.886479999999999,15.6878,GALAXY
18.07481,16.6104,15.82446,15.36173,15.034170000000001,GALAXY
19.374489999999998,17.90855,17.17846,16.81273,16.52617,GALAXY
18.27961,17.27051,16.702820000000003,16.2835,16.08721,GALAXY
19.41089,17.267529999999997,16.19807,15.7129,15.32736,GALAXY
19.080560000000002,17.33804,16.40651,15.99025,15.6336,GALAXY
18.40955,17.1698,16.6755,16.401410000000002,16.283720000000002,GALAXY
18.198929999999997,17.19566,16.819110000000002,16.62784,16.46185,GALAXY
18.151139999999998,15.989410000000001,14.99394,14.538789999999999,14.19369,GALAXY
18.79776,16.897470000000002,15.99,15.5585,15.244079999999999,GALAXY
19.12659,17.04327,15.98758,15.54239,15.180579999999999,GALAXY
19.093510000000002,17.518829999999998,16.77815,16.429560000000002,16.13682,GALAXY
18.5964,17.05846,16.62235,16.356070000000003,16.21861,GALAXY
19.04675,17.86829,17.245,16.829520000000002,16.611079999999998,GALAXY
19.01089,17.08319,16.19139,15.774970000000001,15.463629999999998,GALAXY
19.43882,17.5704,16.615479999999998,16.19106,15.83712,GALAXY
15.936720000000001,14.032420000000002,13.11285,12.61706,12.278789999999999,GALAXY
19.34261,18.2893,17.901989999999998,17.59742,17.579079999999998,GALAXY
19.09587,17.94514,17.38392,17.033,16.94035,GALAXY
18.384829999999997,17.0712,16.43303,16.05112,15.8091,GALAXY
19.00437,17.749489999999998,17.3267,17.087329999999998,16.94022,GALAXY
19.13083,17.62012,16.72291,16.28057,15.94246,GALAXY
19.51851,19.11836,18.9955,19.05278,18.86191,QSO
19.52501,18.379089999999998,17.66149,17.22938,16.97935,GALAXY
18.98924,17.26424,16.42324,16.01512,15.7117,GALAXY
17.90902,16.09194,15.228129999999998,14.7936,14.452179999999998,GALAXY
19.58819,18.37417,17.77127,17.4472,17.2229,GALAXY
18.72322,17.81054,17.55963,17.22831,17.15348,GALAXY
18.71303,17.38924,16.762220000000003,16.45906,17.18176,GALAXY
19.23826,17.61731,16.83596,16.41629,16.1053,GALAXY
18.46114,17.189239999999998,16.44556,16.05444,15.7736,GALAXY
18.59862,18.44386,18.413320000000002,18.21151,18.22898,QSO
18.30274,17.65043,17.226960000000002,16.83599,16.73101,QSO
18.284270000000003,17.03211,16.518810000000002,16.282870000000003,16.08185,GALAXY
19.37404,18.45784,17.84062,17.451829999999998,17.264039999999998,GALAXY
17.88616,15.920229999999998,14.9735,14.45769,14.03485,GALAXY
19.47777,18.085739999999998,17.471339999999998,17.09903,16.86808,GALAXY
19.37473,19.1447,18.99132,18.87898,18.87837,QSO
17.23461,15.78196,15.005989999999999,14.5785,14.20948,GALAXY
19.56675,18.1752,17.44764,17.0933,16.850929999999998,GALAXY
19.23276,18.905379999999997,18.82167,18.777839999999998,18.58857,QSO
18.86526,17.19278,16.415760000000002,16.03549,15.76767,GALAXY
19.26711,19.11975,19.01442,18.83174,18.56539,GALAXY
19.50872,18.09703,17.29591,16.883689999999998,16.60953,GALAXY
19.33975,19.34241,19.14334,19.061239999999998,19.03012,QSO
18.56781,16.64336,15.80597,15.394379999999998,15.05139,GALAXY
17.02993,15.790370000000001,15.31155,15.05826,14.86765,GALAXY
18.952270000000002,17.31418,16.45469,15.990870000000001,15.61811,GALAXY
17.82381,15.8589,14.912020000000002,14.47059,14.12999,GALAXY
19.206570000000003,17.545920000000002,16.59853,16.09142,15.73305,GALAXY
19.5768,19.35986,19.078020000000002,18.857470000000003,18.85775,QSO
19.44977,17.993,17.23111,16.817439999999998,16.5305,GALAXY
18.59384,17.101110000000002,16.48237,16.075470000000003,15.656889999999999,GALAXY
18.790029999999998,17.84723,17.50074,17.16893,17.06233,GALAXY
19.501070000000002,17.83328,17.12291,16.74181,16.47952,GALAXY
19.4271,18.335079999999998,17.798560000000002,17.43736,17.2746,GALAXY
19.534689999999998,17.58625,16.59734,16.10425,15.716289999999999,GALAXY
19.430999999999997,18.25454,17.71363,17.38445,17.164179999999998,GALAXY
19.466479999999997,17.89422,17.08904,16.70224,16.42065,GALAXY
19.14547,19.05786,18.88823,18.8286,18.96368,QSO
19.24632,18.20544,17.636879999999998,17.248839999999998,17.06577,GALAXY
19.189339999999998,17.305320000000002,16.207060000000002,15.763810000000001,15.41264,GALAXY
19.47372,18.3065,17.60476,17.161739999999998,16.93926,GALAXY
17.918,16.40321,15.6127,15.2055,14.87166,GALAXY
19.13441,17.166,16.09838,15.6345,15.215470000000002,GALAXY
19.47002,18.063760000000002,17.24931,16.81421,16.48014,GALAXY
18.50466,18.45372,18.26915,17.90786,17.99377,QSO
18.81853,17.921979999999998,17.693379999999998,17.44953,17.40269,GALAXY
18.96146,17.40456,16.62148,16.20595,15.931379999999999,GALAXY
19.55464,19.54743,19.16348,19.06539,19.143810000000002,QSO
19.11308,17.8259,17.23374,16.84514,16.602829999999997,GALAXY
19.57571,17.87835,16.99063,16.60882,16.2927,GALAXY
17.886210000000002,16.618,16.0626,15.726410000000001,15.4638,GALAXY
17.92602,16.64183,15.9792,15.62055,15.361429999999999,GALAXY
18.79334,17.3183,16.62089,16.18962,15.94599,GALAXY
19.31237,17.79147,17.41114,17.333820000000003,17.62819,GALAXY
18.98347,17.6142,16.76234,16.30934,15.99518,GALAXY
19.5877,18.427120000000002,17.84926,17.39176,17.155929999999998,GALAXY
19.0432,17.895410000000002,17.23169,16.84369,16.57463,GALAXY
19.4997,18.264979999999998,17.57914,17.17134,16.938470000000002,GALAXY
18.38886,17.312279999999998,16.83661,16.52209,16.340670000000003,GALAXY
19.50716,18.57319,18.28086,17.93065,17.84197,GALAXY
19.10045,17.78892,17.149820000000002,16.77234,16.60756,GALAXY
18.5996,16.7752,15.877510000000001,15.41865,15.108479999999998,GALAXY
18.01716,16.29093,15.45742,15.02784,14.73758,GALAXY
19.333470000000002,18.24914,17.68654,17.34783,17.10921,GALAXY
17.05593,15.258479999999999,14.34549,13.84591,13.48286,GALAXY
18.4666,17.33999,16.8461,16.5253,16.34313,GALAXY
18.154729999999997,16.87743,16.32545,15.99664,15.804229999999999,GALAXY
18.326710000000002,16.67566,15.88524,15.48414,15.180520000000001,GALAXY
17.96605,16.559260000000002,15.93505,15.577229999999998,15.31625,GALAXY
18.9493,18.66938,18.56789,18.347160000000002,18.267120000000002,QSO
18.873179999999998,16.98145,16.12003,15.705789999999999,15.38972,GALAXY
19.327189999999998,18.38319,17.70491,17.30145,16.99685,GALAXY
19.0833,17.66175,16.99232,16.565479999999997,16.32757,GALAXY
19.534779999999998,19.17071,18.901239999999998,18.64215,18.776020000000003,QSO
18.85624,17.09179,16.19738,15.76885,15.438529999999998,GALAXY
19.47259,18.35193,17.32311,16.97129,16.46483,GALAXY
18.7405,17.64635,17.33494,17.0969,16.942079999999997,GALAXY
18.29273,16.58792,15.813220000000001,15.44384,15.16102,GALAXY
18.4065,17.04833,16.52658,16.23752,16.00078,GALAXY
18.94613,16.893710000000002,15.91805,15.46986,15.076329999999999,GALAXY
17.71399,16.76674,16.535629999999998,16.46994,16.30188,GALAXY
19.1316,17.62657,16.96772,16.52795,16.25562,GALAXY
19.280920000000002,17.987779999999997,17.40309,17.071920000000002,16.86054,GALAXY
18.90596,17.47175,16.76269,16.372239999999998,16.15292,GALAXY
18.697779999999998,16.74831,15.78227,15.34039,15.01481,GALAXY
18.42773,18.17204,17.82271,17.45675,17.440170000000002,QSO
18.12576,16.2283,15.33138,14.912120000000002,14.59095,GALAXY
18.46389,17.54535,17.2909,17.03728,16.96245,GALAXY
18.69523,17.40162,16.77486,16.424889999999998,16.172439999999998,GALAXY
18.92459,18.83813,18.83282,18.636470000000003,18.60241,QSO
17.95789,16.26166,15.53553,15.16487,14.92335,GALAXY
19.33646,18.313029999999998,17.733220000000003,17.28349,17.11724,GALAXY
18.51086,16.485979999999998,15.557570000000002,15.11147,14.74566,GALAXY
18.0713,17.87004,17.52369,17.17662,17.087979999999998,QSO
18.747429999999998,16.70342,15.70183,15.21832,14.843820000000001,GALAXY
19.55966,19.01799,18.36231,17.960539999999998,17.74333,QSO
18.615270000000002,16.67369,15.87105,15.440079999999998,15.12081,GALAXY
19.066979999999997,17.95883,17.512610000000002,17.22481,17.003,GALAXY
18.99759,17.57276,16.912,16.53836,16.317439999999998,GALAXY
16.98174,15.569070000000002,14.882779999999999,14.51414,14.22984,GALAXY
19.48678,19.28748,19.363960000000002,19.18509,19.0406,QSO
18.920679999999997,18.77039,18.6099,18.45564,18.45297,QSO
18.278029999999998,17.18773,16.83115,16.6136,16.43575,GALAXY
18.64764,16.624979999999997,15.69602,15.234639999999999,14.849689999999999,GALAXY
17.75074,15.868479999999998,15.02375,14.606929999999998,14.27116,GALAXY
19.55517,17.99655,17.09243,16.668979999999998,16.34962,GALAXY
19.21732,17.85334,17.18262,16.80796,16.57507,GALAXY
18.77413,17.43435,16.79822,16.44432,16.214679999999998,GALAXY
18.92889,16.86102,15.881860000000001,15.449420000000002,15.09705,GALAXY
17.96732,16.22421,15.39693,14.968129999999999,14.65562,GALAXY
19.06214,17.99064,17.38331,16.99977,16.77535,GALAXY
18.2136,17.91018,18.04428,18.21269,18.39949,QSO
19.08659,17.69845,17.00465,16.611539999999998,16.32159,GALAXY
18.98824,18.090670000000003,17.769289999999998,17.69647,17.74693,GALAXY
19.220979999999997,19.074720000000003,19.10248,18.861710000000002,18.90656,QSO
18.88555,17.60699,16.91662,16.53343,16.27639,GALAXY
18.1407,17.064339999999998,16.63561,16.374879999999997,16.31888,GALAXY
18.452170000000002,16.95112,16.1496,15.740820000000001,15.460320000000001,GALAXY
17.13966,15.909770000000002,15.2248,14.82954,14.528129999999999,GALAXY
17.630229999999997,16.06362,15.215710000000001,14.79309,14.487029999999999,GALAXY
18.21748,17.28288,16.73989,16.3484,16.13725,GALAXY
19.36498,18.302429999999998,17.73405,17.39217,17.19296,GALAXY
18.87122,18.21629,17.577920000000002,17.12177,16.94006,QSO
18.8849,17.38087,16.65329,16.243479999999998,15.93365,GALAXY
19.232960000000002,18.191129999999998,17.74704,17.43082,17.26748,GALAXY
19.49385,17.732960000000002,17.049229999999998,16.74107,16.59972,GALAXY
19.37933,18.34913,17.73982,17.36197,17.172629999999998,GALAXY
19.30521,18.70361,18.68618,18.49428,18.56458,QSO
18.48387,17.06075,16.353460000000002,15.9794,15.73915,GALAXY
19.25536,18.02285,17.33478,16.90471,16.650129999999997,GALAXY
18.335520000000002,17.40944,17.02758,16.87005,16.76406,GALAXY
19.23527,17.952920000000002,17.181729999999998,16.762420000000002,16.487579999999998,GALAXY
18.98923,17.13316,16.244229999999998,15.852889999999999,15.52641,GALAXY
17.54736,15.55176,14.62411,14.1817,13.8405,GALAXY
18.29645,16.95598,16.28484,15.894020000000001,15.628079999999999,GALAXY
18.68817,17.7098,17.406760000000002,17.17136,17.015320000000003,GALAXY
18.18251,16.92609,16.30208,15.88435,15.631079999999999,GALAXY
18.94289,18.62217,18.69923,18.53913,18.4411,QSO
19.367820000000002,18.01199,17.183310000000002,16.74977,16.45062,GALAXY
19.4854,17.96357,17.20019,16.78418,16.38382,GALAXY
19.263720000000003,18.939339999999998,18.82916,18.89656,18.93771,QSO
18.67085,18.362679999999997,18.33706,18.30164,17.94453,QSO
18.49259,16.57185,15.65223,15.23688,14.891060000000001,GALAXY
19.26321,17.30771,16.42176,15.99487,15.66639,GALAXY
17.26174,15.379579999999999,14.4953,14.06298,13.73899,GALAXY
18.117739999999998,16.61993,15.88633,15.475829999999998,15.187870000000002,GALAXY
19.2577,19.055229999999998,18.97999,18.74146,18.77307,QSO
19.5675,18.30583,17.772170000000003,17.428179999999998,17.24776,GALAXY
19.48651,17.51099,16.43976,16.01521,15.574320000000002,GALAXY
19.359029999999997,18.23464,17.677629999999997,17.35737,17.158,GALAXY
18.56906,16.86576,16.02085,15.63615,15.31274,GALAXY
18.17719,16.510820000000002,15.7854,15.39339,15.10096,GALAXY
16.65021,14.74363,13.89316,13.47125,13.1897,GALAXY
17.738670000000003,16.33054,15.58215,15.18851,14.903089999999999,GALAXY
18.31482,16.33182,15.421520000000001,14.981160000000001,14.641779999999999,GALAXY
17.829539999999998,17.77789,17.65254,17.43269,17.28835,QSO
18.875529999999998,17.71089,17.13922,16.76065,16.54836,GALAXY
19.24371,17.388679999999997,16.496029999999998,16.05285,15.71865,GALAXY
18.5363,17.53732,17.18816,16.95082,16.834429999999998,GALAXY
19.21764,18.19817,17.82125,17.49164,17.308529999999998,GALAXY
19.54281,17.49285,16.45395,15.99485,15.61391,GALAXY
19.15325,19.11571,18.95129,18.91629,19.14181,QSO
19.34339,17.43275,16.403370000000002,15.98163,15.609729999999999,GALAXY
19.5322,17.663,16.71161,16.30134,15.986189999999999,GALAXY
17.087429999999998,16.38052,16.176070000000003,15.97137,15.87548,GALAXY
16.82002,14.607489999999999,13.68645,13.25071,12.93105,GALAXY
18.73583,17.79468,17.260270000000002,16.93047,16.72485,GALAXY
18.24509,16.217570000000002,15.2744,14.807529999999998,14.45156,GALAXY
18.6412,17.57819,17.17728,16.92114,16.74955,GALAXY
18.769370000000002,16.82421,15.88985,15.4461,15.10515,GALAXY
19.30337,17.46584,16.49586,16.07548,15.73238,GALAXY
19.35722,17.47017,16.57564,16.16205,15.844029999999998,GALAXY
19.27818,17.20062,16.11801,15.678379999999999,15.31296,GALAXY
18.54327,17.28444,16.68694,16.31375,16.05014,GALAXY
18.379070000000002,17.08279,16.50756,16.17162,15.96425,GALAXY
18.67391,18.13123,17.6235,17.22812,17.10686,QSO
18.91905,18.56942,18.630589999999998,18.51608,18.57195,QSO
19.49419,18.84785,18.61777,18.367420000000003,18.136570000000003,QSO
19.28719,19.09981,19.02024,19.18617,19.10494,QSO
19.41216,18.14485,17.52836,17.19784,16.94386,GALAXY
17.39386,15.42997,14.50954,14.04602,13.66743,GALAXY
19.425060000000002,19.06075,18.54934,18.25929,18.049529999999997,QSO
18.65758,16.68723,15.78019,15.36299,15.0363,GALAXY
19.28387,19.08825,18.695710000000002,18.59676,18.52246,QSO
18.81373,17.50489,16.869239999999998,16.57753,16.41698,GALAXY
19.23911,17.40776,16.36384,15.9084,15.53086,GALAXY
19.35618,17.871589999999998,17.074089999999998,16.63379,16.259320000000002,GALAXY
18.7337,17.380110000000002,16.85736,16.54524,16.34834,GALAXY
18.87461,17.91355,17.581039999999998,17.31258,17.249589999999998,GALAXY
18.36862,17.93832,17.78509,17.8588,17.70699,QSO
19.15685,18.0206,17.640970000000003,17.320429999999998,17.163,GALAXY
19.37746,18.130779999999998,17.46056,17.02544,16.77141,GALAXY
19.11844,17.86281,17.405479999999997,17.225620000000003,17.06725,GALAXY
19.35365,18.01513,17.3117,16.917189999999998,16.58896,GALAXY
18.32708,16.273229999999998,15.311420000000002,14.851529999999999,14.542179999999998,GALAXY
18.17174,18.009629999999998,17.86983,17.95359,17.95603,QSO
19.54332,17.51786,16.53819,16.11692,15.751539999999999,GALAXY
18.006829999999997,16.091379999999997,15.15352,14.725879999999998,14.413020000000001,GALAXY
19.37764,17.81945,16.90928,16.47815,16.1846,GALAXY
19.3893,18.04051,17.28838,16.88964,16.64976,GALAXY
19.290370000000003,17.63486,16.77381,16.3322,15.99376,GALAXY
19.5521,17.53904,16.43439,16.01119,15.65035,GALAXY
18.17746,16.7462,16.010289999999998,15.62394,15.32267,GALAXY
19.527260000000002,17.96847,17.22239,16.81171,16.499129999999997,GALAXY
19.20103,17.75733,16.96925,16.56822,16.26453,GALAXY
19.47021,18.4065,17.73941,17.3044,17.098010000000002,GALAXY
19.28761,17.71485,16.90498,16.46056,16.13596,GALAXY
18.224429999999998,16.39785,15.58346,15.182929999999999,14.8476,GALAXY
19.59166,18.24605,17.543129999999998,17.18003,16.9021,GALAXY
19.267960000000002,17.425810000000002,16.4985,16.014110000000002,15.671320000000001,GALAXY
19.58764,17.90767,17.066329999999997,16.65821,16.34432,GALAXY
18.28278,16.57585,15.76459,15.35627,15.03232,GALAXY
19.25421,17.33946,16.39007,15.95305,15.60264,GALAXY
19.45233,17.37461,16.38813,15.8645,15.42637,GALAXY
18.94922,17.73324,17.228360000000002,16.93221,16.72083,GALAXY
19.29895,19.02619,18.82685,18.84615,18.47705,QSO
16.929029999999997,15.685870000000001,15.08898,14.753879999999999,14.43873,GALAXY
19.48562,18.30969,17.44931,16.84282,16.67268,QSO
17.09477,16.02609,15.513829999999999,15.12105,14.918429999999999,GALAXY
17.32565,15.696679999999999,14.94224,14.52975,14.21486,GALAXY
18.93269,17.07935,16.27937,15.860479999999999,15.58547,GALAXY
18.35257,16.531679999999998,15.706520000000001,15.31577,15.01264,GALAXY
18.99977,18.08839,17.7786,17.53359,17.395770000000002,GALAXY
19.54648,18.28895,17.5878,17.10292,16.820420000000002,GALAXY
19.24756,17.42863,16.52279,16.07585,15.743079999999999,GALAXY
19.20881,17.612479999999998,16.8114,16.40436,16.10695,GALAXY
18.865070000000003,16.901320000000002,15.91525,15.447870000000002,15.081339999999999,GALAXY
18.56447,16.99481,16.08393,15.61536,15.27542,GALAXY
19.53104,18.813270000000003,18.62961,18.55195,18.55335,QSO
15.04553,13.921320000000001,13.37519,13.067210000000001,12.91204,GALAXY
19.01879,17.25761,16.308629999999997,15.818270000000002,15.44305,GALAXY
19.543670000000002,17.60146,16.67195,16.22721,15.875370000000002,GALAXY
19.244429999999998,18.147779999999997,17.53652,17.139879999999998,16.936339999999998,GALAXY
18.78211,17.066679999999998,16.294179999999997,15.89228,15.59375,GALAXY
19.46095,17.56137,16.49556,16.05184,15.69793,GALAXY
19.049120000000002,17.75188,17.231820000000003,16.90764,16.76748,GALAXY
19.3613,17.2331,16.10461,15.64415,15.278139999999999,GALAXY
18.95486,19.05319,19.39143,19.633029999999998,19.88213,QSO
19.55396,18.1466,17.50325,17.15513,16.91753,GALAXY
19.134870000000003,18.8028,18.87656,18.836479999999998,18.857039999999998,QSO
19.12707,19.17397,18.981360000000002,18.90648,19.02228,QSO
19.22152,19.14844,19.192,18.96283,18.74107,QSO
18.60524,18.25553,18.22031,18.28065,18.24175,QSO
19.10856,17.81875,17.2568,16.94114,16.74232,GALAXY
19.0282,17.586779999999997,16.79563,16.42469,16.14116,GALAXY
