Table name: /Users/melissajosefina/Desktop/pm_M28.csv
+++++++
 source_id              ra               dec               phot_g_mean_mag    phot_bp_mean_mag    phot_rp_mean_mag   
 4077238640574846720    276.092549521    24.7680183204    19.05031           18.71461            17.456215          
 4077238842494696064    276.044186661    24.8057715239    18.940617          18.94051            18.125265          
 4077238086580763520    276.049891205    24.8046689594    19.08313           19.058857           17.867903          
 4077237850301776128    276.086063478    24.81116081      16.586765          17.122063           15.663604          
 4077237850300714624    276.084323483    24.819996415     17.721058          18.023792           16.651236          
 4077190841937876096    276.108607013    24.8356662014    16.035416          16.627659           15.100469          
 4077191224073886592    276.121059157    24.823076303     17.389896          18.004982           16.499588          
 4077190841937778688    276.105749593    24.8365589946    17.39886           17.911966           16.454039          
 4077191219895006080    276.112252031    24.8316776693    18.901278          19.045073           17.90029           
 4077190846163742464    276.106013388    24.8373870272    17.781881          17.864084           16.495447          
 4077238159494484096    276.106413321    24.8214069756    16.49964           16.50071            15.772099          
 4077238159538265216    276.108130182    24.8241300564    15.010892          15.788323           14.105214          
 4077238159538289792    276.104841537    24.8195999942    19.091394          19.0239             17.969318          
 4077191357218585216    276.137346049    24.8029288712    12.775144          13.793233           11.780033          
 4077238327015384832    276.132730647    24.7885522193    17.990774          18.259117           16.806087          
 4077238296977224960    276.128861678    24.8029117404    17.200855          17.815641           16.289309          
 4077238292739546880    276.129078545    24.8066947384    17.808931          18.249489           16.860384          
 4077238327099680512    276.135983817    24.7897732846    18.718723          19.122782           17.71596           
 4077238636252997120    276.097517074    24.7602827447    17.461252          17.97936            16.665472          
